image_name,prompt,seed,cfg_scale,steps,sampler,source_json,image_path,prompt_length,blip_caption
a22342ff-2433-4ac2-821f-155c39e936fc.png,"overwatch bauhaus jakarta cafe building interior, food stall, kiosk, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",276686020,12.0,50,k_lms,part-000002.json,/content/images/part-000002/a22342ff-2433-4ac2-821f-155c39e936fc.png,34,a rendering of a restaurant with tables and chairs
61be722d-5ba4-4ec5-96f3-9aabbcec6c1b.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.98,50,k_lms,part-000002.json,/content/images/part-000002/61be722d-5ba4-4ec5-96f3-9aabbcec6c1b.png,35,"a large, colorful, abstract sculpture made of books"
ab03de7f-0ee6-45ee-a5fd-2f0bc486a499.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.9,50,k_lms,part-000002.json,/content/images/part-000002/ab03de7f-0ee6-45ee-a5fd-2f0bc486a499.png,35,"a large, colorful, abstract sculpture made of books"
12bc2e59-8872-4124-822f-19085d68fcdd.png,"cinematic portrait, half jacques the pink shrimp crustacean half incredible hulk, ultra realistic digital artwork, head and shoulders, dramatic lighting, wayne barlowe, max pennington 8 k ",1353544430,7.0,50,k_lms,part-000002.json,/content/images/part-000002/12bc2e59-8872-4124-822f-19085d68fcdd.png,26,a green man with a big grin on his face
36ffb312-a7b2-4801-b5c0-e85297bd6b95.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.8,50,k_lms,part-000002.json,/content/images/part-000002/36ffb312-a7b2-4801-b5c0-e85297bd6b95.png,35,"a large, multi - colored sculpture made of books"
7c5a9eb1-d393-4480-9b6a-56eccd5ebd05.png,"anime little boy, cat ears, red and black hero suit, glasses, posing on building at night, digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, anatomically correct, extremely coherent, smooth ",1463886209,15.0,50,k_lms,part-000002.json,/content/images/part-000002/7c5a9eb1-d393-4480-9b6a-56eccd5ebd05.png,39,a cat in a black suit and glasses standing on a red carpet
7a44252f-fe0f-4e60-8247-d93c8e4c3017.png,"a man sitting on his computer staring at several computer monitors showing crypto trades, colourful, chill, anime asthetic, neon glow, gamer, playstation 2, digital illustration, in style of lofi hip hop - n 4 ",2897979208,7.0,50,k_lms,part-000002.json,/content/images/part-000002/7a44252f-fe0f-4e60-8247-d93c8e4c3017.png,34,a man sitting at a desk with a computer
76fb9432-e93f-4f44-97e2-f291ca3d6bd4.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.7,50,k_lms,part-000002.json,/content/images/part-000002/76fb9432-e93f-4f44-97e2-f291ca3d6bd4.png,35,"a large, multi - colored sculpture made of books"
9f6d27e2-0578-4c1a-98ab-a5c7ed2a8225.png,"cinematic portrait, jacques the pink shrimp crustacean crossed with incredible hulk, ultra realistic digital artwork, ripped clothing, dramatic lighting, wayne barlowe, max pennington, greg rutkowski 8 k ",3205526991,7.0,50,k_lms,part-000002.json,/content/images/part-000002/9f6d27e2-0578-4c1a-98ab-a5c7ed2a8225.png,27,a man in a costume with a large head and horns
0ef69ed8-3c3f-4438-a8ab-d95124125328.png,prehistoric cave painting of a cat. ,2021842561,7.0,50,k_lms,part-000002.json,/content/images/part-000002/0ef69ed8-3c3f-4438-a8ab-d95124125328.png,6,a cave painting of a panther
87ad067d-3ccb-440c-b693-a8573e9f47d5.png,"a man sitting on his computer staring at several computer monitors showing crypto trades, colourful, chill, anime asthetic, neon glow, gamer, playstation 2, digital illustration, in style of lofi hip hop digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, ",1113005481,7.0,50,k_lms,part-000002.json,/content/images/part-000002/87ad067d-3ccb-440c-b693-a8573e9f47d5.png,49,a colorful background with a lot of different colors
293110bb-5237-47f8-82ab-ccb15a60561d.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.6,50,k_lms,part-000002.json,/content/images/part-000002/293110bb-5237-47f8-82ab-ccb15a60561d.png,35,"a large, multi - colored sculpture made of books"
e726687f-3d66-4a29-a2db-0eda6fcce4bc.png,"science fiction, awkward flustered brilliant stoic heroic blond butch tomboy woman engineer with short hair, rough ripped tomboy clothes, on the set of john carter, smooth, extremely detailed, cinematic lighting, illustration, digital art, crepuscular ray, trending on artstation, art by greg rutkowski, golden ratio ",4127469669,10.0,50,k_lms,part-000002.json,/content/images/part-000002/e726687f-3d66-4a29-a2db-0eda6fcce4bc.png,44,a woman in a desert with a sword
bccc3be8-0337-4d25-b0e0-c316d851e809.png,"iconic stills from david lynch's twin peaks, painting by edward hopper, oil on canvas painting, american realism, highly detailed. ",2840577434,7.0,50,k_lms,part-000002.json,/content/images/part-000002/bccc3be8-0337-4d25-b0e0-c316d851e809.png,19,two paintings of a woman sitting at a table
09985df9-a0f4-4d55-aa52-3d5400c4cd14.png,"a guy standing on a spaceship looking out a window at space, back view, fantasy aesthetic, cyber aesthetic, studio ghibli, studio ghibli style, hyper detailed, cel shading, toon shading, shadows, ",3555027911,7.0,50,k_lms,part-000002.json,/content/images/part-000002/09985df9-a0f4-4d55-aa52-3d5400c4cd14.png,30,a man looking out the window at a sky
6016757b-0f87-4585-98d5-ed2ecb147c87.png,"science fiction, awkward flustered brilliant stoic heroic blonde butch injured tomboy woman engineer with very short slicked - back blonde hair, ripped flight suit, on the set of john carter, smooth, extremely detailed, cinematic lighting, illustration, digital art, crepuscular ray, trending on artstation, art by greg rutkowski, golden ratio ",2199598335,10.0,50,k_lms,part-000002.json,/content/images/part-000002/6016757b-0f87-4585-98d5-ed2ecb147c87.png,49,a woman in a desert holding a camera
59f40132-71fe-4621-ba9c-6a4d6c90d2f0.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.5,50,k_lms,part-000002.json,/content/images/part-000002/59f40132-71fe-4621-ba9c-6a4d6c90d2f0.png,35,"a large, multi - colored sculpture made of books"
ddd2632e-21e5-42f0-95cf-4c8058d957f8.png,"iconic movie stills from david lynch's twin peaks, painted by edward hopper, oil on canvas painting, american realism, highly detailed. ",473360902,10.0,50,k_lms,part-000002.json,/content/images/part-000002/ddd2632e-21e5-42f0-95cf-4c8058d957f8.png,20,a painting of a woman in a room with a red door
c316eee9-5a95-46f8-9505-6e5e64f56ff5.png,"a baroque golden palace with rubies and emeralds, studio ghibli, studio ghibli style, hyper detailed, cel shading, toon shading, shadows, ",1253797760,7.0,50,k_lms,part-000002.json,/content/images/part-000002/c316eee9-5a95-46f8-9505-6e5e64f56ff5.png,20,the golden house
c48efb78-9d23-4ae3-acf3-c0c2a373c28a.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.4,50,k_lms,part-000002.json,/content/images/part-000002/c48efb78-9d23-4ae3-acf3-c0c2a373c28a.png,35,"a large, multi - colored sculpture made of books"
60af32b2-7313-4df9-8356-b505df90c075.png,"iconic movie stills from david lynch's twin peaks, painted by edward hopper, oil on canvas painting, american realism, highly detailed. ",338340936,10.0,50,k_lms,part-000002.json,/content/images/part-000002/60af32b2-7313-4df9-8356-b505df90c075.png,20,a painting of a man walking down the street
99a15529-205e-4de3-aa59-dbaa3c395c7c.png,power : illusion. oil on canvas ,1283108024,7.0,50,k_lms,part-000002.json,/content/images/part-000002/99a15529-205e-4de3-aa59-dbaa3c395c7c.png,6,a blury background with a blur effect
8db66e82-30b3-4374-8180-f57cadbe3ccb.png,"overwatch fallout building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",3833202188,12.0,50,k_lms,part-000002.json,/content/images/part-000002/8db66e82-30b3-4374-8180-f57cadbe3ccb.png,28,a futuristic city with a large building and a large tower
3e2bda4e-a96b-4efb-91eb-ed1f7b6040ce.png,"demon princess in black leather mask, scifi art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",1408471117,7.0,50,k_lms,part-000002.json,/content/images/part-000002/3e2bda4e-a96b-4efb-91eb-ed1f7b6040ce.png,28,a silhouette of a man with a gun
a2925ef2-ae19-4fee-9b98-1a70f72639b3.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.2,50,k_lms,part-000002.json,/content/images/part-000002/a2925ef2-ae19-4fee-9b98-1a70f72639b3.png,35,"a large, multi - colored sculpture made of books"
56e17091-7922-43f9-954a-e55a60a418f2.png,yoji shinkawa painting of a stylish sniper demon ,1671869506,12.0,50,k_lms,part-000002.json,/content/images/part-000002/56e17091-7922-43f9-954a-e55a60a418f2.png,8,a blury background with a blury image
570a1d3d-a28c-4470-87da-cc8e458972b2.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,12.0,50,k_lms,part-000002.json,/content/images/part-000002/570a1d3d-a28c-4470-87da-cc8e458972b2.png,35,"a large, multi - colored sculpture made of books"
e236e119-2a9d-446c-ba69-e0e7cec1910e.png,illusion. oil on canvas ,3896380944,7.0,50,k_lms,part-000002.json,/content/images/part-000002/e236e119-2a9d-446c-ba69-e0e7cec1910e.png,4,a painting of a woman with a hat
3391af3b-3f88-4978-bb88-565099fd17a7.png,5 5 mm photo al roker drunk in the street in mexico city. dof. bokeh. by artgerm and greg rutkowski. highly detailed 8 k. intricate. lifelike. realistic sony a 7 r iv. soft light. cinematic processing ,1747038029,13.0,50,k_lms,part-000002.json,/content/images/part-000002/3391af3b-3f88-4978-bb88-565099fd17a7.png,36,a man in a suit and tie is walking down a street
7aed61a5-8bbe-4285-b217-203fae796738.png,yoji shinkawa painting of a stylish werewolf ,4284063831,12.0,50,k_lms,part-000002.json,/content/images/part-000002/7aed61a5-8bbe-4285-b217-203fae796738.png,7,a drawing of a werewolf with a gun
60d1d3fa-319a-417c-a1b8-a3bd21a12ff8.png,"chibi anime little boy, cat ears, red and black hero suit, glasses, posing on building at night, digital painting by james jean, kishimoto, wlop and toriyami togashi, inspired by hirohiko araki and made in abyss, anatomically correct, extremely coherent, smooth, golden ration, perfect composition ",3128692963,15.0,50,k_lms,part-000002.json,/content/images/part-000002/60d1d3fa-319a-417c-a1b8-a3bd21a12ff8.png,44,two anime characters standing on top of each other characters
364146ff-79a0-4c5c-b253-56c167ef9648.png,"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",508467963,11.8,50,k_lms,part-000002.json,/content/images/part-000002/364146ff-79a0-4c5c-b253-56c167ef9648.png,35,"a large, multi - colored sculpture made of books"
0a215f49-61dd-4d31-898a-7cf75144ae57.png,painting. digital art. young woman wearing an [ [ [ [ [ [ [ eva suit ] ] ] ] ] ] ]. beautiful face. face visible. gorgeous. high tech. medium close up. sitting next to a car. night. [ [ [ hazy ] ] ]. [ [ [ foggy ] ] ]. [ [ [ [ raining ] ] ] ]. neon lights. cyberpunk,2565917734,9.0,50,k_lms,part-000002.json,/content/images/part-000002/0a215f49-61dd-4d31-898a-7cf75144ae57.png,65,a girl in the city with a pink background
e8a085c2-45a8-4b97-ba5a-89d787f38404.png,illusion. oil on canvas ,1524317117,9.0,50,k_lms,part-000002.json,/content/images/part-000002/e8a085c2-45a8-4b97-ba5a-89d787f38404.png,4,a painting of a woman with red hair
5a0095a6-fef1-4a92-b1e7-693462efb178.png,"a rusty shipwreck at the bottom of a prehistoric jungle cave, lush flora, waterfall, mountains, flowers, vines, sunset, hazy, volumetric lighting, rtx on, washed out dark colors, an award - winning digital render, beautiful, stunning, ultradetailed, great composition ( by kim jung gi ) ( by george morikawa ) ( by kentaro miura ) ( by ei",1838382416,10.0,50,k_lms,part-000002.json,/content/images/part-000002/5a0095a6-fef1-4a92-b1e7-693462efb178.png,57,a cave with a waterfall and jungle plants
a11b2588-d896-471e-9bc6-760829b84edd.png,illusion. oil on canvas ,719681559,7.0,50,k_lms,part-000002.json,/content/images/part-000002/a11b2588-d896-471e-9bc6-760829b84edd.png,4,a painting of a woman ' s face
6921384b-b39a-48a5-83b1-7900a6cf6d70.png,energy palms. oil on canvas ,604853143,9.0,50,k_lms,part-000002.json,/content/images/part-000002/6921384b-b39a-48a5-83b1-7900a6cf6d70.png,5,wind turbines in a field
30245fb3-15e3-4e74-a92f-d1c9dbca8ac6.png,"overwatch retro noir building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",2007671386,12.0,50,k_lms,part-000002.json,/content/images/part-000002/30245fb3-15e3-4e74-a92f-d1c9dbca8ac6.png,29,a futuristic city with a lot of buildings
91cceeae-7ddf-4d49-abc1-7eee4bae35e3.png,luck charm. oil on canvas ,4290280257,9.0,50,k_lms,part-000002.json,/content/images/part-000002/91cceeae-7ddf-4d49-abc1-7eee4bae35e3.png,5,a painting of a man with a flower in his mouth
3cfc71dd-19c1-495f-9a19-3e7d46ed6501.png,"nostalgic cute ghost faces sticker vinyl decal, artgerm, etsy, trending on artstation ",1142116946,15.0,50,k_lms,part-000002.json,/content/images/part-000002/3cfc71dd-19c1-495f-9a19-3e7d46ed6501.png,12,a pile of white ghost face masks
767784ab-d162-46c8-8be4-b9fbd09bddf7.png,"photo of a concept sport maxi scooter, ratrod paintjob, tuning award, racing appearance, high powered engine, racing exhaust, golden hour, colorful rims, 8 5 mm, f / 1. 3 ",2052713320,7.0,50,k_lms,part-000002.json,/content/images/part-000002/767784ab-d162-46c8-8be4-b9fbd09bddf7.png,29,a yellow and black sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc sc
f334a975-4d6d-4517-b850-bfd6bbd1d8cd.png,"overwatch bauhaus hydralisk lair building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",3618078641,12.0,50,k_lms,part-000002.json,/content/images/part-000002/f334a975-4d6d-4517-b850-bfd6bbd1d8cd.png,30,the concept art for the upcoming star wars game
fd1347cf-09e0-4026-90b1-dc30c03fe989.png,"cute fluffy alien creature with big eyes and long wavy fur blowing in the wind in alien environment with large succulent type plants and view of ringed planet rising over the horizon, detailed 3 d render 4 k unreal engine ",3987728083,7.0,50,k_lms,part-000002.json,/content/images/part-000002/fd1347cf-09e0-4026-90b1-dc30c03fe989.png,40,a small white bird sitting on top of a lush green field
73090294-dc0a-4431-8991-373e76b6f2cb.png,"overwatch small hut building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",3100935553,12.0,50,k_lms,part-000002.json,/content/images/part-000002/73090294-dc0a-4431-8991-373e76b6f2cb.png,29,a small house with a lot of windows
be8c8fc8-572e-4108-a802-6da7225875e4.png,"portrait of cyborg, close up shot, soft lighting, warm lights, super detailed, latvian belarusian finnish norwegian swedish glamour models, painting by sargent and leyendecker, studio ghibli, asymmetrical intricate elegant illustration hearthstone, by greg rutkowski, by artgerm, by greg tocchini, by craig mullins ",3080424155,8.5,50,k_lms,part-000002.json,/content/images/part-000002/be8c8fc8-572e-4108-a802-6da7225875e4.png,42,a painting of a woman with a red hair
1800ef68-46e7-48bf-a046-c373e589681c.png,"landscape environment with furry dr seuss style colorful trees with long fur blowing in the wind, detailed 3 d render unreal engine realistic 4 k ",3570952990,7.0,50,k_lms,part-000002.json,/content/images/part-000002/1800ef68-46e7-48bf-a046-c373e589681c.png,25,a bunch of trees in a field with a sky background
cd1db50b-e65f-4a45-b15b-a74a6c5fc909.png,"cyberpunk shark, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",572380289,7.0,50,k_lms,part-000002.json,/content/images/part-000002/cd1db50b-e65f-4a45-b15b-a74a6c5fc909.png,31,a shark in a city surrounded by debris
81bfa309-eb89-4b1d-8230-79965c1590ab.png,"portrait of cyborg, close up shot, soft lighting, warm lights, super detailed, painting by sargent and leyendecker, studio ghibli, asymmetrical intricate elegant illustration hearthstone, by greg rutkowski, by greg tocchini, by craig mullins ",2925861804,8.5,50,k_lms,part-000002.json,/content/images/part-000002/81bfa309-eb89-4b1d-8230-79965c1590ab.png,33,a woman with a helmet and a gun
3a87d5e1-0d6e-4063-b316-8641c40c21ef.png,"royal cat in a pile of gold and jewels, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",2954403268,7.0,50,k_lms,part-000002.json,/content/images/part-000002/3a87d5e1-0d6e-4063-b316-8641c40c21ef.png,38,a cat is surrounded by gold and jewels
07913d8c-dd61-405c-b434-a0cf1c9a4254.png,"space inside a coffee cup, realistic, detailed ",1657781915,7.0,50,k_lms,part-000002.json,/content/images/part-000002/07913d8c-dd61-405c-b434-a0cf1c9a4254.png,7,a close up of a toilet with a toilet seat
0a95b488-6ca0-41ca-9264-07ce506a8fbd.png,"a nostalgic cute cybercat, sticker vinyl decal, etsy, trending on artstation ",3147628683,15.0,50,k_lms,part-000002.json,/content/images/part-000002/0a95b488-6ca0-41ca-9264-07ce506a8fbd.png,11,image of cat stickers
85d1815a-aa56-4f0c-9c24-819598f30002.png,"alien landscape with strange furry trees with long fluffy fur leaves dangling from twisted branches, ringed planet rising on the horizon, realistic 4 k 3 d render unreal engine ",3977982145,7.0,50,k_lms,part-000002.json,/content/images/part-000002/85d1815a-aa56-4f0c-9c24-819598f30002.png,29,a tree in the middle of a grassy field
ad79304d-2882-426f-ad6e-10cf11247cc4.png,"highly detailed digital art, man with umbrella, facing back, rain, alley, led lights, fog, neon art on walls, cg society, artstation ",2326016324,10.0,50,k_lms,part-000002.json,/content/images/part-000002/ad79304d-2882-426f-ad6e-10cf11247cc4.png,21,a person walking in the rain with an umbrella
d19927c3-a673-47da-b907-2a117fd5ebfa.png,"royal cat in a pile of gold and jewels, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",1751730985,7.0,50,k_lms,part-000002.json,/content/images/part-000002/d19927c3-a673-47da-b907-2a117fd5ebfa.png,38,a cat sitting on a gold plate with a red background
acb34c37-8bca-4eec-8403-bf2878fdcf4e.png,"alien landscape with weird succulent type plants and craters, blue purple cyan with ringed planet rising on the horizon and portal to another dimension, 4 k detailed painting ",2725169312,7.0,50,k_lms,part-000002.json,/content/images/part-000002/acb34c37-8bca-4eec-8403-bf2878fdcf4e.png,28,a painting of planets and planets with a blue sky
69fbf5e5-cc70-46cb-9d2c-0649d7520269.png,"highly detailed digital art, man with umbrella, facing back, heavy rain, nyc, led lights, fog, neon art on walls, cg society, artstation ",7813779,10.0,50,k_lms,part-000002.json,/content/images/part-000002/69fbf5e5-cc70-46cb-9d2c-0649d7520269.png,22,a person walking in the rain with an umbrella
e6828f95-bbbe-4105-b73e-605607013429.png,"cyberpunk shark, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain ",1301980082,10.0,50,k_lms,part-000002.json,/content/images/part-000002/e6828f95-bbbe-4105-b73e-605607013429.png,29,a man standing in front of a shark in a futuristic city
2f06c417-5469-4426-ac9b-af743cfe26df.png,"8 k high definition, 1 9 8 0 marijuana monster snoop dogg kenner style action figure, full body, highly detailed, science fiction, photorealistic ",3026406799,7.0,50,k_lms,part-000002.json,/content/images/part-000002/2f06c417-5469-4426-ac9b-af743cfe26df.png,23,a toy figure of a man in a green outfit
6cbd9c21-4976-442e-b25f-67cb080e9004.png,"cyberpunk manta, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",460027153,7.0,50,k_lms,part-000002.json,/content/images/part-000002/6cbd9c21-4976-442e-b25f-67cb080e9004.png,31,a futuristic city with futuristic ships and spaceships
99fa296a-fab2-460a-b41a-e3f969477ea0.png,"highly detailed digital art, man, facing back, heavy rain, nyc, led lights, fog, neon art on walls, cg society, artstation ",578894255,10.0,50,k_lms,part-000002.json,/content/images/part-000002/99fa296a-fab2-460a-b41a-e3f969477ea0.png,20,a man in the rain looking at a city
5e670f2e-809c-4e77-b684-9492ea09201f.png,"portrait of cyborg, close up shot, soft lighting, warm lights, super detailed, painting by sargent and leyendecker, studio ghibli, asymmetrical intricate elegant illustration hearthstone, by greg rutkowski, by greg tocchini, by craig mullins ",1915662373,8.5,50,k_lms,part-000002.json,/content/images/part-000002/5e670f2e-809c-4e77-b684-9492ea09201f.png,33,a woman with a bunch of flowers on her head
7503cd69-3e69-4d6c-9f89-eeb19490235d.png,"highly detailed digital art, lonely man, facing back, heavy rain, nyc, led lights, fog, neon art on walls, cg society, artstation ",3909042645,10.0,50,k_lms,part-000002.json,/content/images/part-000002/7503cd69-3e69-4d6c-9f89-eeb19490235d.png,21,a man walking in the rain
3b603e27-090c-4778-9d1b-df43407e1bf6.png,"8 k high definition, 1 9 8 0 marijuana monster snoop dogg kenner style action figure, full body, highly detailed, science fiction, photorealistic ",3339137163,7.0,50,k_lms,part-000002.json,/content/images/part-000002/3b603e27-090c-4778-9d1b-df43407e1bf6.png,23,a toy figure wearing a green sweater and red hat
4a326755-db24-48ac-bced-6b37f28cd791.png,"cyberpunk mermaid, desktop background, path traced, highly detailed, high quality, digital painting, by studio ghibli, lise deharme, alexander jansson, paul lehr, tim white, hans zatzka, george stubbs, louis wain, alphonse mucha ",1830807309,7.0,50,k_lms,part-000002.json,/content/images/part-000002/4a326755-db24-48ac-bced-6b37f28cd791.png,31,a blury background with a blury effect
3c5caaef-9bf5-4f59-b6fd-ba4b6386a9a3.png,"highly detailed digital art, man, facing back, heavy rain, crowded nyc, led lights, fog, neon art on walls, cg society, artstation ",803457912,10.0,50,k_lms,part-000002.json,/content/images/part-000002/3c5caaef-9bf5-4f59-b6fd-ba4b6386a9a3.png,21,a person walking down a city street at night
166736e4-78ed-4e83-bb3a-46b41d3de19e.png,"science fiction, 3 / 4 back view, stocky tattooed awkward flustered brilliant anxious muscular blonde butch tomboy woman engineer with short heroic blonde hair, punk patched flight suit, set of dune, extremely detailed, cinematic lighting, illustration, digital art, crepuscular ray, trending on artstation, art by greg rutkowski, golden ratio ",3643750662,10.0,50,k_lms,part-000002.json,/content/images/part-000002/166736e4-78ed-4e83-bb3a-46b41d3de19e.png,49,a woman in a space suit standing on a hill
2b3c0057-bacd-4357-ae74-370f4b850c4e.png,"highly detailed portrait of young emma watson in detroit : become human, wearing an eva suit, stephen bliss, unreal engine, fantasy art by greg rutkowski, loish, rhads, ferdinand knab, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws, tom bagshaw, global illumination, radiant light, detailed and intricate environment ",1411601853,7.0,50,k_lms,part-000002.json,/content/images/part-000002/2b3c0057-bacd-4357-ae74-370f4b850c4e.png,48,a young girl in a futuristic suit
6e1097ad-9aee-4726-a88f-47426776d9bd.png,"highly detailed digital art, man, facing back, heavy rain, tokyo, led lights, fog, neon art on walls, cg society, artstation ",186343297,10.0,50,k_lms,part-000002.json,/content/images/part-000002/6e1097ad-9aee-4726-a88f-47426776d9bd.png,20,a person walking in the rain at night
86204224-66d6-4215-b7a4-1a8e5933ee79.png,"highly detailed digital art, man, facing back, heavy rain, downtown, led lights, fog, neon art on walls, cg society, artstation ",4150728617,10.0,50,k_lms,part-000002.json,/content/images/part-000002/86204224-66d6-4215-b7a4-1a8e5933ee79.png,20,a man walking down a street in the rain
cf4050c0-09be-4999-a744-078c11eabb02.png,"close up of a nostalgic cute cybercat face, symmetrical, sticker vinyl decal, etsy, japanese influence, trending on artstation ",1537044103,15.0,50,k_lms,part-000002.json,/content/images/part-000002/cf4050c0-09be-4999-a744-078c11eabb02.png,18,a close up of a cat face on a piece of paper
e08ef5c1-2470-4e40-86b1-3b418836601c.png,"highly detailed digital art, man, facing back, heavy rain, led lights, fog, neon art on walls, cg society, artstation ",3517131142,10.0,50,k_lms,part-000002.json,/content/images/part-000002/e08ef5c1-2470-4e40-86b1-3b418836601c.png,19,a man standing in the rain in a dark city
8f8ee7f4-1026-4664-92e4-ed1dca327e5c.png,ink drawing by hokusai of a guinea pig. ,1927611261,7.0,50,k_lms,part-000002.json,/content/images/part-000002/8f8ee7f4-1026-4664-92e4-ed1dca327e5c.png,8,a painting of a rat on a piece of paper
1fc81c3a-2d71-4ad5-ba9d-c6501ad7b022.png,ink drawing by hokusai of a guinea pig. ,3286980642,7.0,50,k_lms,part-000002.json,/content/images/part-000002/1fc81c3a-2d71-4ad5-ba9d-c6501ad7b022.png,8,a black and white cat sitting on a table
90bb9310-0645-4196-ba31-4b0096f86278.png,"highly detailed digital art, man, facing back, heavy rain, lightning, led lights, fog, neon art on walls, cg society, artstation ",2836232292,10.0,50,k_lms,part-000002.json,/content/images/part-000002/90bb9310-0645-4196-ba31-4b0096f86278.png,20,a man standing in a dark room with a light shining through the window
349f6958-929c-45ae-b774-c61db0fc13a3.png,"highly detailed minimalism digital art, man, facing back, heavy rain, led lights, fog, neon art on walls, cg society, artstation ",697199913,10.0,50,k_lms,part-000002.json,/content/images/part-000002/349f6958-929c-45ae-b774-c61db0fc13a3.png,20,a person standing in a room with a light on
bbc402eb-98ea-4e07-a96a-a3863506119c.png,saul goodman beer ,2987852965,7.0,50,k_lms,part-000002.json,/content/images/part-000002/bbc402eb-98ea-4e07-a96a-a3863506119c.png,3,a man in a suit holding a beer bottle
3d40e15b-b098-482f-a3da-22519fc14d40.png,ink drawing by hokusai of a guinea pig. ,2964265559,7.0,50,k_lms,part-000002.json,/content/images/part-000002/3d40e15b-b098-482f-a3da-22519fc14d40.png,8,a drawing of a chino
acc543c0-b529-4278-b458-eede03f1caf0.png,"highly detailed minimalist digital art, man, facing back, heavy rain, led lights, fog, neon art on walls, cg society, artstation ",2299891505,10.0,50,k_lms,part-000002.json,/content/images/part-000002/acc543c0-b529-4278-b458-eede03f1caf0.png,20,a man standing in front of three light pillars
e484da0b-3ee6-43a9-a61f-1c2c0fe4df34.png,a can of heinz. ,1099018505,10.5,50,k_lms,part-000002.json,/content/images/part-000002/e484da0b-3ee6-43a9-a61f-1c2c0fe4df34.png,4,a can of heinz heinz ' s beer
