image_name,prompt,seed,cfg_scale,steps,sampler,source_json,image_path,prompt_length
3942ed3f-4444-4233-9281-e0be826e9afe.png,"photo cartoon illustration comic manga painting of desert environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",40540791,7.0,50,k_lms,part-000003.json,/content/images/part-000003/3942ed3f-4444-4233-9281-e0be826e9afe.png,40
a130fb65-bc5f-46f3-99d8-0e52e294968f.png,"commercial buildings is full of scifi advertisements, painterly style by ilya repin ",36550136,7.0,50,k_lms,part-000003.json,/content/images/part-000003/a130fb65-bc5f-46f3-99d8-0e52e294968f.png,12
267fce82-d5c8-4e79-8c63-8c83be940210.png,"open shopping mall district full of crowds and advertisements, painterly style by finnian macmanu ",289696243,7.0,50,k_lms,part-000003.json,/content/images/part-000003/267fce82-d5c8-4e79-8c63-8c83be940210.png,14
68de8b62-577b-41b1-8156-6cc4c9747f53.png,"open shopping mall district full of crowds and robots with many advertisements, painterly style by ilya repin ",967906733,7.0,50,k_lms,part-000003.json,/content/images/part-000003/68de8b62-577b-41b1-8156-6cc4c9747f53.png,17
6d25a248-b10d-4860-866e-9f39939586eb.png,"scarlet johansson as scarlet witch, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",550692478,10.0,50,k_lms,part-000003.json,/content/images/part-000003/6d25a248-b10d-4860-866e-9f39939586eb.png,40
04813b6d-4b4b-473a-aa92-1f577a69b548.png,"a yellow rendition of venom, digital art, 8 k resolution, eerie, creepy, long tendrils, completely white eyes, long sharp teeth with a jaw, by greg rutkowski, alphonse mucha, wlop ",1081318209,10.0,50,k_lms,part-000003.json,/content/images/part-000003/04813b6d-4b4b-473a-aa92-1f577a69b548.png,29
f1143429-a9b4-4c6c-8cf8-2a7251609f52.png,"areal view of open shopping mall district full of robots, people and advertisements, painterly style by finnian macmanus ",3760439834,7.0,50,k_lms,part-000003.json,/content/images/part-000003/f1143429-a9b4-4c6c-8cf8-2a7251609f52.png,18
eb1e4818-3628-4302-9010-084b3df2178b.png,"pyroclastic cloud, comic panel, intricate detail, highly realistic, ",1313204791,7.0,50,k_lms,part-000003.json,/content/images/part-000003/eb1e4818-3628-4302-9010-084b3df2178b.png,8
5e7ba3b2-f347-4b63-98f3-1eef9bb60ee4.png,you ,2089209807,7.0,50,k_lms,part-000003.json,/content/images/part-000003/5e7ba3b2-f347-4b63-98f3-1eef9bb60ee4.png,1
dcb7843f-bede-4cd1-b5ee-410feff70eee.png,"photo cartoon illustration comic manga painting of desert environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",1807072248,7.0,50,k_lms,part-000003.json,/content/images/part-000003/dcb7843f-bede-4cd1-b5ee-410feff70eee.png,40
27d84ecd-0246-4d1a-9039-67e03f1c9fe7.png,"robots walking through crowds of people in an open mall street, painterly style by finnian macmanus ",4188119976,7.0,50,k_lms,part-000003.json,/content/images/part-000003/27d84ecd-0246-4d1a-9039-67e03f1c9fe7.png,16
2286d5bd-a367-421e-8958-ec4f3318e6c5.png,"rococo cyberpunk!! city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting, beautiful, elegant, oil painting, ",1391990245,10.0,50,k_lms,part-000003.json,/content/images/part-000003/2286d5bd-a367-421e-8958-ec4f3318e6c5.png,20
6d1fcc74-6156-4b3b-bf37-6f242f7e059c.png,"cyberpunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting, beautiful, elegant, oil painting, ",1413704012,10.0,50,k_lms,part-000003.json,/content/images/part-000003/6d1fcc74-6156-4b3b-bf37-6f242f7e059c.png,21
71d8d80e-4fb7-472b-a0b8-1ecbf797e8aa.png,"subsurface scattering, carved wall mandala, biomechanical art nouveau swirls, smooth wax tubes, rhizomorphs, octane render, artgerm, james jean, ellen jewett, giger, beeple, 8 k, very coherent, trending on artstation ",550436221,11.0,50,k_lms,part-000003.json,/content/images/part-000003/71d8d80e-4fb7-472b-a0b8-1ecbf797e8aa.png,29
b9b62833-1f30-43cd-823d-07bfea2d2bdb.png,"camel made from sand, by shunji dodo, 8 k resolution, high quality ",2275831147,7.0,50,k_lms,part-000003.json,/content/images/part-000003/b9b62833-1f30-43cd-823d-07bfea2d2bdb.png,12
1acd722a-26d3-41bc-b7cd-e556dc6db54e.png,"buzz lightyear in the horror movie saw iv, cinematic film still ",1085929654,7.0,50,k_lms,part-000003.json,/content/images/part-000003/1acd722a-26d3-41bc-b7cd-e556dc6db54e.png,11
d0545c9d-cedc-4420-b63f-00e314fe7d62.png,"scarlet johansson as scarlet witch, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",1080079510,10.0,50,k_lms,part-000003.json,/content/images/part-000003/d0545c9d-cedc-4420-b63f-00e314fe7d62.png,40
c1ad25c7-7a53-4a99-81fd-02624508939b.png,"steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, cinematic lighting, oil painting, ",4270828616,10.0,50,k_lms,part-000003.json,/content/images/part-000003/c1ad25c7-7a53-4a99-81fd-02624508939b.png,19
9b31e412-eb5f-45ad-81ad-35b8e438e9be.png,the word'joe'written on a sign ,2186466076,7.0,50,k_lms,part-000003.json,/content/images/part-000003/9b31e412-eb5f-45ad-81ad-35b8e438e9be.png,5
c89c3ebf-a725-4cf9-92bd-91fb840f87b7.png,"photo cartoon illustration comic manga painting of main room environement : 6 fantasy environement, digital painting, volumetric lighting by feng zhu, 3 d alejandro alvarez alena aenami artworks in 4 k beeple, by thomas kinkade hearstone league of legends dofus overwatch ",2587106795,7.0,50,k_lms,part-000003.json,/content/images/part-000003/c89c3ebf-a725-4cf9-92bd-91fb840f87b7.png,41
12271c48-6168-4d7d-b2f0-ee6c2f2afeba.png,"cyberpunk coral cyborg brain jellyfish, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",2402851524,7.0,50,k_lms,part-000003.json,/content/images/part-000003/12271c48-6168-4d7d-b2f0-ee6c2f2afeba.png,26
27bfd0e7-04bf-41c8-8833-df24271b3f28.png,"a woodblock print of a teenage asian android pilot by otomo, by ellen jewett, hyperdetailed drawing, cybernetic scifi spacecraft cockpit, colors by moebius, high detail intricate, symmetrical - n 4 ",574651292,7.0,50,k_lms,part-000003.json,/content/images/part-000003/27bfd0e7-04bf-41c8-8833-df24271b3f28.png,30
1bbd1c8e-d363-4db1-8542-76eae6fb9ab2.png,"a comic panel of a teenage asian android pilot by otomo, by ellen jewett, hyperdetailed drawing, cybernetic scifi spacecraft cockpit, colors by moebius, high detail intricate, symmetrical - n 4 ",3521307516,7.0,50,k_lms,part-000003.json,/content/images/part-000003/1bbd1c8e-d363-4db1-8542-76eae6fb9ab2.png,30
2ef3691f-3551-496b-a074-c675a8bdc434.png,"a comic art cover of a teenage asian android pilot by otomo, by ellen jewett, hyperdetailed drawing, cybernetic scifi spacecraft cockpit, colors by moebius, high detail intricate, symmetrical - n 4 ",3765211411,7.0,50,k_lms,part-000003.json,/content/images/part-000003/2ef3691f-3551-496b-a074-c675a8bdc434.png,31
f20ae3f9-aebe-4efd-8a57-c81c83eb1eb2.png,"abstract art nouveau sculpture, planar ",377698174,7.0,50,k_lms,part-000003.json,/content/images/part-000003/f20ae3f9-aebe-4efd-8a57-c81c83eb1eb2.png,5
6d719087-cfab-4bfb-a8c6-ee80f60bb3e9.png,"cyberpunk coral emperor, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",1357426864,7.0,50,k_lms,part-000003.json,/content/images/part-000003/6d719087-cfab-4bfb-a8c6-ee80f60bb3e9.png,24
f83d2e74-ca4e-4351-b20a-4fc4388a97b7.png,"a comic art cover of a half upper body teenage asian android pilot in a scifi spacecraft cockpit by otomo, by ellen jewett, hyperdetailed drawing, colors by moebius, high detail intricate, symmetrical - n 4 ",157857969,7.0,50,k_lms,part-000003.json,/content/images/part-000003/f83d2e74-ca4e-4351-b20a-4fc4388a97b7.png,35
23b68086-ddf8-495d-b087-e84cca51e0aa.png,"photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, frecinematic lighting artstation, oil painting, ",4166142453,7.0,50,k_lms,part-000003.json,/content/images/part-000003/23b68086-ddf8-495d-b087-e84cca51e0aa.png,23
c3777331-ec79-4f6a-bab2-f727a6642246.png,"white and gold female venom, naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",2834952508,14.0,50,k_lms,part-000003.json,/content/images/part-000003/c3777331-ec79-4f6a-bab2-f727a6642246.png,39
5889608c-6029-4f33-a9a8-4973192c6c8d.png,"photograph of young steampunk orphan annie, city character portrait, in the style of moebius, tom bagshaw, and waterhouse, freckles, cinematic lighting artstation, oil painting, ",3385093220,7.0,50,k_lms,part-000003.json,/content/images/part-000003/5889608c-6029-4f33-a9a8-4973192c6c8d.png,24
bb0b6297-542b-4d57-a550-4b928d32d9b3.png,"full page comic book drawings of desolate city scenes urban jungle zoo on a hot summer evening, tropical color palette, by carel willink and gregory crewdson, comic book panels ",1438335688,7.0,50,k_lms,part-000003.json,/content/images/part-000003/bb0b6297-542b-4d57-a550-4b928d32d9b3.png,29
147f8fbf-074f-4620-b56b-cd992ff0c326.png,"teak sorcerer, armored, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",2211273116,7.0,50,k_lms,part-000003.json,/content/images/part-000003/147f8fbf-074f-4620-b56b-cd992ff0c326.png,25
4481b562-8aa7-4adf-a260-3539f9511bd5.png,"legendary ancient weapon hammer in flames of molted black heavy knight with long pink hair, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",2369777702,13.0,50,k_lms,part-000003.json,/content/images/part-000003/4481b562-8aa7-4adf-a260-3539f9511bd5.png,48
220bfc31-5622-4c78-8c07-5fed3e61d642.png,"legendary ancient weapon hammer in flames of molted black heavy knight with long pink hair, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",3788755299,13.0,50,k_lms,part-000003.json,/content/images/part-000003/220bfc31-5622-4c78-8c07-5fed3e61d642.png,48
058a54fc-c8da-4ca3-af82-6f4a01df5664.png,"serenity at the apocalypse, oil on canvas artwork by william sidney mount, nostalgic, golden hour ",1055480565,7.0,50,k_lms,part-000003.json,/content/images/part-000003/058a54fc-c8da-4ca3-af82-6f4a01df5664.png,15
5a266b23-62cd-4a86-af82-21d1397a18bc.png,"woman with brown hair smiling, by sophie anderson ",2538459908,7.0,50,k_lms,part-000003.json,/content/images/part-000003/5a266b23-62cd-4a86-af82-21d1397a18bc.png,8
19726eab-0f68-41a5-981e-52a37f9a5b61.png,"portrait of a tin toy robot jack the ripper as a bat with glowing red eyes sightseeing in victorian london, nicoletta ceccoli, mark ryden, lostfish, max fleischer, hyper realistic, artstation, illustration, digital paint, matte paint, vivid colors, bright, cheerful, detailed and intricate environment ",3633181014,12.0,50,k_lms,part-000003.json,/content/images/part-000003/19726eab-0f68-41a5-981e-52a37f9a5b61.png,43
69180b92-7a7b-494f-b903-d0c94341d9bd.png,mechanical horror sci - fi movie poster ,386568519,7.0,50,k_lms,part-000003.json,/content/images/part-000003/69180b92-7a7b-494f-b903-d0c94341d9bd.png,7
4d1a1813-967e-4a4b-ae93-49a896a544b9.png,die cut sticker of a pair of lips ,523087857,7.0,50,k_lms,part-000003.json,/content/images/part-000003/4d1a1813-967e-4a4b-ae93-49a896a544b9.png,8
51ba9c66-ccf3-4f1b-9d47-63d3fc91956b.png,an epic 3 d mattepainting and photobash of a epic massive cyberpunk spaceship of alien civilization with style of futuristic and hyper - realist and post apocalypse including nuclear war and daylight and interstellar with scifi blockbuster cg vfx concept art riot cinematic bio hazard soviet by zdislaw beksinski and fvckrender and visualdon trending on cgsociety unreal engine 5 ,3164737859,7.0,50,k_lms,part-000003.json,/content/images/part-000003/51ba9c66-ccf3-4f1b-9d47-63d3fc91956b.png,59
4ce67124-099b-4c0a-9931-f21bde9efbd9.png,"cute fluffy baby panda raccoon kitten hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",79959617,7.0,50,k_lms,part-000003.json,/content/images/part-000003/4ce67124-099b-4c0a-9931-f21bde9efbd9.png,35
fd9637c8-07c3-44dd-9483-9c958475a4b1.png,"legendary thunder ancient weapon hammer of molted black heavy knight with long pink hair, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",1968947846,13.0,50,k_lms,part-000003.json,/content/images/part-000003/fd9637c8-07c3-44dd-9483-9c958475a4b1.png,47
0cd361c4-1068-4c31-9f3c-4d7677ada7a9.png,"serenity at grand teton national park, oil on canvas artwork by william sidney mount, nostalgic, golden hour ",3457563414,7.0,50,k_lms,part-000003.json,/content/images/part-000003/0cd361c4-1068-4c31-9f3c-4d7677ada7a9.png,17
f798e5d5-5559-4e67-b8bb-67bc6a589acf.png,"cute fluffy baby raccoon kitten hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather headdress with flowers, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",3258509552,7.0,50,k_lms,part-000003.json,/content/images/part-000003/f798e5d5-5559-4e67-b8bb-67bc6a589acf.png,36
3488dcda-fb89-4880-948d-d98900c276bc.png,"close up circular border with abstract designs deep colorful sphere, eye, concept art, nature, deep rivers, planet, fractals, depth of field, roots, fluid simulation in houdini, subsurface scattering, vray octane render, cgsociety ",727007,7.0,50,k_lms,part-000003.json,/content/images/part-000003/3488dcda-fb89-4880-948d-d98900c276bc.png,32
62d69fe6-3d42-4ef5-a103-7663c9b73f06.png,"legendary thunder ancient weapon hammer of molted black heavy knight with long pink hair, monumental illustration by gerrit van honthorst and hajime sorayama, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",635389678,13.0,50,k_lms,part-000003.json,/content/images/part-000003/62d69fe6-3d42-4ef5-a103-7663c9b73f06.png,44
87971cfd-ac2c-4ac0-ad9b-e5d999fc0509.png,"futuristic city, brutalist buildings, street scene, oil painting, by greg rutkowski ",963603306,7.0,50,k_lms,part-000003.json,/content/images/part-000003/87971cfd-ac2c-4ac0-ad9b-e5d999fc0509.png,11
503c0880-c79d-4f98-ae69-b443e73da35d.png,"cute fluffy baby panda kitten bunny hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",1182324804,7.0,50,k_lms,part-000003.json,/content/images/part-000003/503c0880-c79d-4f98-ae69-b443e73da35d.png,35
2c2cf834-bd8d-497d-a0cc-1004596d8c61.png,a drunk girl in mikonos giving a motivational speech to the carthage army ,221644165,7.0,50,k_lms,part-000003.json,/content/images/part-000003/2c2cf834-bd8d-497d-a0cc-1004596d8c61.png,13
222b8e96-ff3f-4631-b3d1-f6d01c562f5d.png,an epic 3 d mattepainting and photobash of a epic massive cyberpunk cyborg of alien civilization with style of futuristic and hyper - realist and post apocalypse including nuclear war and daylight and interstellar with scifi blockbuster cg vfx concept art riot cinematic bio hazard soviet by zdislaw beksinski and fvckrender and visualdon trending on cgsociety unreal engine 5 ,3144417955,7.0,50,k_lms,part-000003.json,/content/images/part-000003/222b8e96-ff3f-4631-b3d1-f6d01c562f5d.png,59
b27cb28e-eb82-4608-a994-6d81f5625ca6.png,"teak sorcerer, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",2119277683,7.0,50,k_lms,part-000003.json,/content/images/part-000003/b27cb28e-eb82-4608-a994-6d81f5625ca6.png,24
6f76dcad-7836-492c-a3ad-db8e67e9cb31.png,"rick sanchez in lab suit, face to camera walking in a field. france, dordogne, hills, ultra high, face to camera, detail, 8 k, sunset, flowers, trees, river, hills, octane render. ",244014270,7.0,50,k_lms,part-000003.json,/content/images/part-000003/6f76dcad-7836-492c-a3ad-db8e67e9cb31.png,30
7ac704ae-e947-4619-bc14-33c43a3d3aaa.png,"cute fluffy baby poodle giraffe hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",2437526367,7.0,50,k_lms,part-000003.json,/content/images/part-000003/7ac704ae-e947-4619-bc14-33c43a3d3aaa.png,34
29276302-d974-4764-b2b4-768ff9cf0cd7.png,"cage helmet with alien horns, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by akira anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",4130106952,13.0,50,k_lms,part-000003.json,/content/images/part-000003/29276302-d974-4764-b2b4-768ff9cf0cd7.png,42
6a402bc2-3d29-4517-9ca2-2bbc1954f110.png,"cute fluffy baby llama panda giraffe hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",3621787793,7.0,50,k_lms,part-000003.json,/content/images/part-000003/6a402bc2-3d29-4517-9ca2-2bbc1954f110.png,35
9828d8a0-2750-4b8e-bfc8-47f33c881fa2.png,"big futuristic spaceship above a field. france, dordogne, hills, ultra high, face to camera, detail, 8 k, sunset, flowers, trees, river, hills, octane render. ",2969120930,7.0,50,k_lms,part-000003.json,/content/images/part-000003/9828d8a0-2750-4b8e-bfc8-47f33c881fa2.png,24
0ca7176b-c43a-4ee9-9516-03441c1ad645.png,"a crypto whale looking for a treasure underwater near to reefs by greg rutkowski and thomas kinkade, trending on artstation, 3 d art station ",1332724555,7.0,50,k_lms,part-000003.json,/content/images/part-000003/0ca7176b-c43a-4ee9-9516-03441c1ad645.png,24
98c3d774-b97e-4f17-8ac8-7da382163a83.png,"cute fluffy alien dinosaur hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",3795852176,7.0,50,k_lms,part-000003.json,/content/images/part-000003/98c3d774-b97e-4f17-8ac8-7da382163a83.png,33
bcace2b7-0311-485f-a401-702c0d6b421c.png,"epic vessel cage armor of interdimensional adventurer, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by akira anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",413157730,13.0,50,k_lms,part-000003.json,/content/images/part-000003/bcace2b7-0311-485f-a401-702c0d6b421c.png,44
6df774c9-cb6e-4973-9c6b-4561dbdd0dbc.png,akira movie style pastel color futuristic city brutality buildings street scene oil painting ,3887417832,7.0,50,k_lms,part-000003.json,/content/images/part-000003/6df774c9-cb6e-4973-9c6b-4561dbdd0dbc.png,13
43de1635-3f7e-4246-96ab-0a0255296927.png,"girl sleep snuggled up in a cozy room - poster by wlop, kiyohara tama, krenz cushart, masamune shirow, makoto shinkai. rainy weather. featured on pixiv, anime aesthetic, pixiv, anime, warm aesthetic, cold tones, artstation, vanitas, official art, gothic, noise film photo. detailed face ",372349072,5.0,50,k_lms,part-000003.json,/content/images/part-000003/43de1635-3f7e-4246-96ab-0a0255296927.png,43
69efbbf3-b773-4fdc-a19c-1f1da178fe39.png,"a beautiful landscape, majestic skies, oil painting, by greg rutkowski ",1969753619,7.0,50,k_lms,part-000003.json,/content/images/part-000003/69efbbf3-b773-4fdc-a19c-1f1da178fe39.png,10
f4e8468a-0c1d-42f1-b66b-0867d211e54f.png,akira movie style pastel color futuristic city brutality buildings street scene oil painting ,2726968614,10.0,50,k_lms,part-000003.json,/content/images/part-000003/f4e8468a-0c1d-42f1-b66b-0867d211e54f.png,13
0f5ad70a-2248-48eb-8a24-dfd7a19b8529.png,"coral goddess, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",438355329,7.0,50,k_lms,part-000003.json,/content/images/part-000003/0f5ad70a-2248-48eb-8a24-dfd7a19b8529.png,24
64bbb1df-7dc3-42b8-9564-5c6c5e0eb882.png,"close up circular border with abstract designs deep colorful sphere, dark palette, universe, concept art, nature, deep rivers, planet, fractals, depth of field, roots, fluid simulation in houdini, subsurface scattering, vray octane render, cgsociety ",3695494480,7.0,50,k_lms,part-000003.json,/content/images/part-000003/64bbb1df-7dc3-42b8-9564-5c6c5e0eb882.png,34
4308dd23-f448-425f-aa5f-9bffbd9fb5cd.png,white hamster holding the wheel of a blue qashqai ,2293881461,7.0,50,k_lms,part-000003.json,/content/images/part-000003/4308dd23-f448-425f-aa5f-9bffbd9fb5cd.png,9
54dcddcc-c74a-460e-b1fc-a84dc2534757.png,"epic vessel cage armor of interdimensional adventurer, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by akira anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",3894539114,13.0,50,k_lms,part-000003.json,/content/images/part-000003/54dcddcc-c74a-460e-b1fc-a84dc2534757.png,44
47950695-38ed-4137-843d-4fd952451de7.png,"silence, beautiful landscape, environment, cinematic, highly detailed, mid day, large scale, hyperrealistic, realistic lighting, octane render, by wlop, artgerm, by alena aenami, trending on artstation, hd, 8 k, clear, sharp ",2703105901,10.0,50,k_lms,part-000003.json,/content/images/part-000003/47950695-38ed-4137-843d-4fd952451de7.png,30
cc2f61c5-154a-440a-b7de-e0692db2e5b7.png,akira movie style pastel color futuristic city brutality buildings street scene japanese oil painting vaporwave ,1251416894,10.0,50,k_lms,part-000003.json,/content/images/part-000003/cc2f61c5-154a-440a-b7de-e0692db2e5b7.png,15
7f7f6312-8b67-493d-94b6-985da944223b.png,"john cooper clarke in neon genesis evangelion, anime, extremely detailed, high quality, ",702055592,7.0,50,k_lms,part-000003.json,/content/images/part-000003/7f7f6312-8b67-493d-94b6-985da944223b.png,12
a5ca5348-3b02-470d-aa50-10278f03ad49.png,"a goat on a boat with pirate flag by greg rutkowski and thomas kinkade, trending on artstation, 3 d render octane ",1721841200,7.0,50,k_lms,part-000003.json,/content/images/part-000003/a5ca5348-3b02-470d-aa50-10278f03ad49.png,21
071f7838-83f5-498e-bc3e-a63bfbd2454f.png,anthropomorphic drum holding its head like it has a headache ,2603227363,7.0,50,k_lms,part-000003.json,/content/images/part-000003/071f7838-83f5-498e-bc3e-a63bfbd2454f.png,10
20601e9c-5fa4-4db5-8001-e9926e2f1dd9.png,"girls sleeping in a cuddle in a cozy room - poster by wlop, kiyohara tama, krenz cushart, masamune shirow, makoto shinkai. featured on pixiv, anime aesthetic, pixiv, warm aesthetic, cold tones, artstation, vanitas, official art, gothic, noise film photo. detailed face, detailed body ",4291550418,5.0,50,k_lms,part-000003.json,/content/images/part-000003/20601e9c-5fa4-4db5-8001-e9926e2f1dd9.png,43
4590946d-6a9a-4704-a11b-cbe02ce3d96a.png,still life with apples ; paul cezanne ; impressionism ; c. 1 8 8 4 ,2365745997,7.0,50,k_lms,part-000003.json,/content/images/part-000003/4590946d-6a9a-4704-a11b-cbe02ce3d96a.png,15
f4783b6a-ab31-4ccb-b1a7-da2a2afa4940.png,"flame genesis armour with pink hair green eyes, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by evangeleon anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",3397468036,13.0,50,k_lms,part-000003.json,/content/images/part-000003/f4783b6a-ab31-4ccb-b1a7-da2a2afa4940.png,45
2d0daab9-c107-43ec-ba4d-decde614103d.png,"cute alien hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",2106183678,7.0,50,k_lms,part-000003.json,/content/images/part-000003/2d0daab9-c107-43ec-ba4d-decde614103d.png,31
a3e73232-9995-4908-93ce-a9530c8e219c.png,still life with apples ; paul cezanne ; impressionism ; c. 1 8 8 4 ,251156847,7.0,50,k_lms,part-000003.json,/content/images/part-000003/a3e73232-9995-4908-93ce-a9530c8e219c.png,15
2ccbf177-b59e-4129-b443-0354bc330635.png,"flame genesis armour with pink hair green eyes, monumental illustration by gerrit van honthorst and hajime sorayama and edward hopper, inspired by evangeleon anime, illusion surreal art, highly conceptual figurative art, intricate detailed oil illustration, controversial poster art, polish poster art 1 9 8 0 ",1899878141,11.0,50,k_lms,part-000003.json,/content/images/part-000003/2ccbf177-b59e-4129-b443-0354bc330635.png,45
f31deabd-b18f-43ae-a336-dfe7a74f521c.png,akira movie style pastel color futuristic city brutality buildings street scene japanese oil painting vaporwave outrun ,2446874753,10.0,50,k_lms,part-000003.json,/content/images/part-000003/f31deabd-b18f-43ae-a336-dfe7a74f521c.png,16
03f54831-d486-4596-8f96-f23085a59209.png,"cute fluffy alien peacock cat hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",3004498970,7.0,50,k_lms,part-000003.json,/content/images/part-000003/03f54831-d486-4596-8f96-f23085a59209.png,34
cc95bb8b-9f98-458e-9d45-fe1cbc4cad51.png,cafeteria scene ; george pemba ; social realism ; 1 9 4 4 ,833541096,7.0,50,k_lms,part-000003.json,/content/images/part-000003/cc95bb8b-9f98-458e-9d45-fe1cbc4cad51.png,13
859e94e8-23c3-4d80-ad73-748feef0dcd6.png,"cute fluffy baby cat peacock mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",292361521,7.0,50,k_lms,part-000003.json,/content/images/part-000003/859e94e8-23c3-4d80-ad73-748feef0dcd6.png,33
b8f2e117-bba5-4b78-8943-e6116e5d7dfd.png,humanoid skeleton ; black eyes ; sharp facial features ; slender ; wearing black trench coat ; wearing ornate circlet ; wearing ornate golden choker with rubies ; cultist ; trending on artstation ; high detail ; digital art ,3878950048,7.0,50,k_lms,part-000003.json,/content/images/part-000003/b8f2e117-bba5-4b78-8943-e6116e5d7dfd.png,39
3bba1f43-8a94-4115-9762-7094c0947d19.png,die cut sticker of anime angry tsundere witch ,802449219,7.0,50,k_lms,part-000003.json,/content/images/part-000003/3bba1f43-8a94-4115-9762-7094c0947d19.png,8
075856d8-056a-4aa6-bc80-6aba589218d6.png,"cute fluffy baby peacock with cat face hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",4082202199,7.0,50,k_lms,part-000003.json,/content/images/part-000003/075856d8-056a-4aa6-bc80-6aba589218d6.png,36
24c00864-fa8b-4006-8820-45b5cead9ab9.png,"cinestill 5 0 d portrait of a dreamy woman by liebovitz, in a ancient misty whimsical garden holding a skull flowers, pale pink tonal matt, hair intricate style, wearing intricate ancient lace, elegant, highly detailed, soft blur, artstation, sharp focus, head in focus, ",2720166335,20.0,50,k_lms,part-000003.json,/content/images/part-000003/24c00864-fa8b-4006-8820-45b5cead9ab9.png,43
